Order_ID,Customer_Name,City,State,Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Payment_Method,Delivery_Status,Order_Date
ORD00206,Emir Ravi,Bengaluru,Karnataka,Sports,Yoga Mat,2,32397.68,64795.36,Debit Card,Cancelled,2025-06-04
ORD00207,Anika Chander,Mumbai,Maharashtra,Groceries,Rice,5,27282.87,136414.35,UPI,Shipped,2026-03-05
ORD00208,Renee Dara,Pune,Maharashtra,Beauty,Shampoo,7,86227.27,603590.89,UPI,Delivered,2025-10-08
ORD00209,Aarna Bava,Bhopal,Madhya Pradesh,Furniture,Bed,10,84589.04,845890.4,Credit Card,Shipped,2024-06-08
ORD00210,Raunak Uppal,Surat,Gujarat,Groceries,Juice,7,83489.07,584423.49,Debit Card,Cancelled,2025-08-19
ORD00211,Damini Luthra,Patna,Bihar,Books,Biography,7,68034.05,476238.35,Cash,Shipped,2026-02-18
ORD00212,Indranil Ganesh,Visakhapatnam,Andhra Pradesh,Electronics,Laptop,5,15013.17,75065.85,Credit Card,Cancelled,2025-08-27
ORD00213,Amira Randhawa,Jaipur,Rajasthan,Books,History Book,9,71869.67,646827.03,Net Banking,Shipped,2025-09-27
ORD00214,Devansh Talwar,Bhopal,Madhya Pradesh,Groceries,Rice,9,16201.66,145814.94,Net Banking,Cancelled,2024-08-31
ORD00215,Hrishita Bhatnagar,Mysuru,Karnataka,Books,Biography,2,45117.06,90234.12,Cash,Cancelled,2024-12-25
ORD00216,Sahil Chander,Ahmedabad,Gujarat,Fashion,T-Shirt,6,59369.5,356217.0,Debit Card,Shipped,2025-12-21
ORD00217,Aaryahi Batta,Vadodara,Gujarat,Home Appliances,Microwave,1,92124.8,92124.8,Net Banking,Delivered,2026-05-06
ORD00218,Anahita Ramanathan,Mumbai,Maharashtra,Home Appliances,Microwave,8,61904.57,495236.56,UPI,Pending,2026-02-19
ORD00219,Khushi Toor,Vadodara,Gujarat,Books,Novel,3,26379.14,79137.42,UPI,Cancelled,2025-01-19
ORD00220,Lagan Bahri,Visakhapatnam,Andhra Pradesh,Sports,Yoga Mat,8,31172.98,249383.84,UPI,Cancelled,2024-05-19
ORD00221,Elakshi Toor,Guwahati,Assam,Fashion,Jacket,5,75780.57,378902.85,Credit Card,Cancelled,2025-01-31
ORD00222,Shanaya Banik,Lucknow,Uttar Pradesh,Fashion,Jeans,2,82897.83,165795.66,UPI,Shipped,2026-02-24
ORD00223,Samarth Tailor,Lucknow,Uttar Pradesh,Groceries,Snacks,3,30826.79,92480.37,Debit Card,Shipped,2024-07-23
ORD00224,Hrishita Chada,Mysuru,Karnataka,Sports,Gym Bag,10,9231.64,92316.4,Cash,Pending,2025-03-29
ORD00225,Umang Tara,Coimbatore,Tamil Nadu,Electronics,Camera,9,50741.6,456674.4,Debit Card,Pending,2026-04-28
ORD00226,Arnav Mani,Ahmedabad,Gujarat,Home Appliances,Microwave,5,80659.77,403298.85,Net Banking,Shipped,2024-08-02
ORD00227,Ahana  Bhatt,Bhopal,Madhya Pradesh,Fashion,Jeans,6,84472.78,506836.68,Debit Card,Shipped,2025-10-17
ORD00228,Aayush Chaudhuri,Mysuru,Karnataka,Beauty,Face Wash,1,26409.47,26409.47,Net Banking,Pending,2025-06-13
ORD00229,Ryan Ranganathan,Delhi,Delhi,Groceries,Oil,6,90986.21,545917.26,UPI,Pending,2025-03-04
ORD00230,Renee Golla,Noida,Uttar Pradesh,Beauty,Face Wash,5,76126.73,380633.65,Credit Card,Pending,2025-06-14
ORD00231,Parinaaz Soni,Indore,Madhya Pradesh,Home Appliances,Fan,8,83321.39,666571.12,Net Banking,Delivered,2025-11-07
ORD00232,Amani Swamy,Coimbatore,Tamil Nadu,Electronics,Laptop,1,51001.48,51001.48,Cash,Pending,2025-11-03
ORD00233,Aniruddh Magar,Noida,Uttar Pradesh,Groceries,Rice,8,44699.44,357595.52,UPI,Cancelled,2024-11-12
ORD00234,Samiha Sawhney,Delhi,Delhi,Home Appliances,Washing Machine,4,13110.55,52442.2,Debit Card,Shipped,2024-11-29
ORD00235,Ira Dar,Hyderabad,Telangana,Electronics,Laptop,3,87942.73,263828.19,Credit Card,Pending,2025-11-09
ORD00236,Hiran Chokshi,Nagpur,Maharashtra,Beauty,Lipstick,8,10910.07,87280.56,UPI,Pending,2024-12-10
ORD00237,Aarav Dar,Surat,Gujarat,Furniture,Chair,7,61990.52,433933.64,UPI,Delivered,2024-11-03
ORD00238,Zoya Jani,Visakhapatnam,Andhra Pradesh,Furniture,Sofa,7,85715.93,600011.51,Net Banking,Delivered,2024-11-17
ORD00239,Taran Lad,Noida,Uttar Pradesh,Electronics,Camera,2,60094.71,120189.42,Net Banking,Cancelled,2024-07-06
ORD00240,Shaan Lalla,Vadodara,Gujarat,Beauty,Lipstick,10,83950.5,839505.0,UPI,Cancelled,2024-10-20
ORD00241,Akarsh Hayer,Delhi,Delhi,Sports,Football,6,71185.13,427110.78,Debit Card,Delivered,2024-12-25
ORD00242,Raghav Kade,Chandigarh,Chandigarh,Groceries,Juice,4,62036.5,248146.0,Net Banking,Shipped,2024-12-03
ORD00243,Jayesh Atwal,Pune,Maharashtra,Furniture,Dining Table,1,88209.12,88209.12,Debit Card,Shipped,2025-11-20
ORD00244,Samarth Yogi,Kochi,Kerala,Fashion,Watch,6,37443.69,224662.14,Debit Card,Delivered,2024-09-02
ORD00245,Parinaaz Madan,Lucknow,Uttar Pradesh,Fashion,Watch,6,87923.26,527539.56,Cash,Delivered,2024-11-04
ORD00246,Bhamini Sheth,Guwahati,Assam,Books,Comics,1,58209.14,58209.14,Credit Card,Shipped,2025-12-15
ORD00247,Arnav Kumer,Vadodara,Gujarat,Beauty,Shampoo,4,76360.71,305442.84,Net Banking,Shipped,2024-09-17
ORD00248,Divit Yohannan,Coimbatore,Tamil Nadu,Furniture,Chair,5,27646.67,138233.35,UPI,Shipped,2026-02-02
ORD00249,Vihaan Lad,Mumbai,Maharashtra,Home Appliances,Fan,9,88479.23,796313.07,Cash,Delivered,2024-12-16
ORD00250,Alisha Chadha,Kolkata,West Bengal,Sports,Football,4,56840.04,227360.16,UPI,Cancelled,2025-01-08
ORD00251,Akarsh Sundaram,Pune,Maharashtra,Fashion,Jeans,7,13951.44,97660.08,UPI,Pending,2024-10-17
ORD00252,Zara Goda,Coimbatore,Tamil Nadu,Beauty,Lipstick,7,89529.21,626704.47,Cash,Pending,2024-05-23
ORD00253,Amani Magar,Bengaluru,Karnataka,Fashion,Watch,7,54137.53,378962.71,Credit Card,Delivered,2024-12-20
ORD00254,Adira Bhatt,Ranchi,Jharkhand,Beauty,Perfume,2,81042.87,162085.74,Cash,Shipped,2024-08-18
ORD00255,Saanvi Chand,Hyderabad,Telangana,Sports,Gym Bag,8,25764.83,206118.64,UPI,Shipped,2024-05-12
ORD00256,Kiaan Butala,Chandigarh,Chandigarh,Electronics,Headphones,9,79953.81,719584.29,Net Banking,Cancelled,2025-06-27
ORD00257,Aaina Maharaj,Patna,Bihar,Furniture,Bed,9,75920.65,683285.85,UPI,Shipped,2024-06-21
ORD00258,Taimur Dewan,Ranchi,Jharkhand,Furniture,Bed,8,76531.22,612249.76,Cash,Delivered,2024-08-24
ORD00259,Zaina Amble,Patna,Bihar,Sports,Yoga Mat,6,50601.63,303609.78,Net Banking,Shipped,2026-02-28
ORD00260,Dishani Ganesan,Vadodara,Gujarat,Groceries,Milk,6,74169.66,445017.96,Debit Card,Cancelled,2025-11-28
ORD00261,Kiara Wali,Nagpur,Maharashtra,Home Appliances,Microwave,2,99919.88,199839.76,Cash,Cancelled,2025-05-24
ORD00262,Adira Iyengar,Vadodara,Gujarat,Home Appliances,Refrigerator,1,62214.33,62214.33,UPI,Cancelled,2025-02-10
ORD00263,Neysa Boase,Visakhapatnam,Andhra Pradesh,Furniture,Bed,9,37222.42,335001.78,Cash,Pending,2025-07-29
ORD00264,Miraan Ranganathan,Bhopal,Madhya Pradesh,Sports,Cricket Bat,8,8477.25,67818.0,UPI,Pending,2026-03-16
ORD00265,Mamooty Sengupta,Delhi,Delhi,Books,History Book,1,62921.41,62921.41,Credit Card,Pending,2025-04-20
ORD00266,Heer D’Alia,Lucknow,Uttar Pradesh,Furniture,Wardrobe,2,34508.36,69016.72,Debit Card,Delivered,2024-08-08
ORD00267,Mahika Kuruvilla,Vadodara,Gujarat,Sports,Tennis Racket,8,13413.05,107304.4,Credit Card,Pending,2025-09-18
ORD00268,Mamooty Rajan,Noida,Uttar Pradesh,Books,Biography,5,35143.78,175718.9,Credit Card,Shipped,2025-08-23
ORD00269,Lavanya Sarraf,Visakhapatnam,Andhra Pradesh,Beauty,Perfume,8,27676.79,221414.32,Net Banking,Cancelled,2026-04-23
ORD00270,Kabir Choudhry,Vadodara,Gujarat,Beauty,Cream,10,93143.92,931439.2,UPI,Cancelled,2024-10-15
ORD00271,Vidur Rout,Ranchi,Jharkhand,Furniture,Sofa,6,41419.79,248518.74,UPI,Shipped,2025-04-19
ORD00272,Samarth Divan,Jaipur,Rajasthan,Books,Comics,5,56307.63,281538.15,UPI,Cancelled,2025-04-18
ORD00273,Siya Brahmbhatt,Chennai,Tamil Nadu,Groceries,Juice,9,39804.92,358244.28,Cash,Cancelled,2025-01-09
ORD00274,Oorja Sarma,Coimbatore,Tamil Nadu,Books,Biography,2,61147.47,122294.94,Credit Card,Cancelled,2024-11-03
ORD00275,Ayesha Seshadri,Ranchi,Jharkhand,Home Appliances,Refrigerator,2,92272.58,184545.16,Cash,Shipped,2025-05-19
ORD00276,Romil Dhawan,Indore,Madhya Pradesh,Books,Comics,3,6338.91,19016.73,Credit Card,Shipped,2025-08-25
ORD00277,Drishya Bhagat,Coimbatore,Tamil Nadu,Fashion,Shoes,4,19831.86,79327.44,UPI,Delivered,2025-07-25
ORD00278,Urvi Keer,Ahmedabad,Gujarat,Groceries,Juice,2,3988.12,7976.24,Net Banking,Pending,2024-09-11
ORD00279,Trisha Setty,Guwahati,Assam,Fashion,Watch,6,31788.03,190728.18,Debit Card,Delivered,2024-05-20
ORD00280,Zara Sama,Chennai,Tamil Nadu,Books,Comics,4,39525.96,158103.84,Cash,Shipped,2025-05-14
ORD00281,Ojas Deol,Bhopal,Madhya Pradesh,Home Appliances,Washing Machine,2,35460.7,70921.4,Cash,Shipped,2024-09-22
ORD00282,Kaira Rout,Guwahati,Assam,Electronics,Camera,10,11728.29,117282.9,Net Banking,Pending,2025-04-23
ORD00283,Stuvan Gola,Bhopal,Madhya Pradesh,Home Appliances,Microwave,4,88931.04,355724.16,Credit Card,Pending,2025-07-18
ORD00284,Indranil Chander,Mysuru,Karnataka,Beauty,Shampoo,3,399.67,1199.01,Credit Card,Delivered,2024-07-06
ORD00285,Zain Sekhon,Kolkata,West Bengal,Groceries,Oil,1,49607.4,49607.4,Cash,Delivered,2024-12-27
ORD00286,Tejas Vyas,Vadodara,Gujarat,Books,Novel,2,15656.99,31313.98,Debit Card,Cancelled,2025-06-16
ORD00287,Baiju Walla,Chennai,Tamil Nadu,Fashion,Watch,1,60296.1,60296.1,Debit Card,Cancelled,2025-10-17
ORD00288,Badal Gaba,Noida,Uttar Pradesh,Beauty,Face Wash,7,8711.46,60980.22,Cash,Pending,2026-04-04
ORD00289,Veer Kakar,Mumbai,Maharashtra,Sports,Yoga Mat,1,59828.55,59828.55,Credit Card,Cancelled,2025-06-14
ORD00290,Advik Sibal,Indore,Madhya Pradesh,Sports,Football,1,456.94,456.94,Cash,Cancelled,2026-04-21
ORD00291,Hazel Choudhary,Guwahati,Assam,Beauty,Shampoo,4,45619.28,182477.12,Debit Card,Shipped,2024-05-12
ORD00292,Raunak Keer,Visakhapatnam,Andhra Pradesh,Books,Biography,10,23085.08,230850.8,Debit Card,Pending,2025-09-18
ORD00293,Prisha Borra,Chennai,Tamil Nadu,Fashion,Jeans,3,30890.96,92672.88,Net Banking,Cancelled,2024-07-14
ORD00294,Renee Agrawal,Nagpur,Maharashtra,Home Appliances,Microwave,6,4705.84,28235.04,Cash,Pending,2025-11-22
ORD00295,Hrishita Gera,Hyderabad,Telangana,Home Appliances,Refrigerator,4,85954.3,343817.2,Debit Card,Pending,2024-07-13
ORD00296,Ehsaan Sharma,Mysuru,Karnataka,Beauty,Cream,1,71562.71,71562.71,Cash,Cancelled,2025-10-28
ORD00297,Mahika Baral,Ahmedabad,Gujarat,Furniture,Bed,8,2521.33,20170.64,Net Banking,Cancelled,2024-12-12
ORD00298,Raunak Sharma,Surat,Gujarat,Fashion,Jeans,4,31818.49,127273.96,Debit Card,Pending,2024-08-29
ORD00299,Jiya Barad,Bhopal,Madhya Pradesh,Furniture,Chair,9,49490.46,445414.14,Cash,Shipped,2025-09-09
ORD00300,Aaina Bawa,Mysuru,Karnataka,Home Appliances,Fan,4,79911.7,319646.8,Net Banking,Cancelled,2024-11-23
ORD00301,Anya Swaminathan,Pune,Maharashtra,Sports,Football,2,38568.49,77136.98,Debit Card,Delivered,2026-04-30
ORD00302,Kiara Saha,Lucknow,Uttar Pradesh,Home Appliances,Washing Machine,2,40062.65,80125.3,Debit Card,Delivered,2024-10-05
ORD00303,Uthkarsh Singhal,Bengaluru,Karnataka,Furniture,Wardrobe,8,83231.43,665851.44,Debit Card,Delivered,2026-03-21
ORD00304,Alisha Devi,Ranchi,Jharkhand,Groceries,Juice,7,94319.37,660235.59,UPI,Pending,2025-01-03
ORD00305,Aarna Shenoy,Ahmedabad,Gujarat,Beauty,Perfume,8,16303.86,130430.88,Cash,Pending,2025-01-29
ORD00306,Indranil Karpe,Coimbatore,Tamil Nadu,Sports,Cricket Bat,3,55806.31,167418.93,UPI,Shipped,2026-01-29
ORD00307,Myra Dugar,Patna,Bihar,Beauty,Face Wash,9,94050.01,846450.09,Credit Card,Cancelled,2025-08-26
ORD00308,Gatik Badal,Noida,Uttar Pradesh,Fashion,Shoes,8,24777.73,198221.84,Cash,Shipped,2025-01-25
ORD00309,Elakshi Venkatesh,Nagpur,Maharashtra,Fashion,Watch,4,3675.15,14700.6,Net Banking,Delivered,2025-10-09
ORD00310,Zaina Ray,Jaipur,Rajasthan,Furniture,Dining Table,6,78445.68,470674.08,Debit Card,Delivered,2024-07-14
ORD00311,Indrans Sodhi,Hyderabad,Telangana,Home Appliances,Fan,8,62510.85,500086.8,Net Banking,Shipped,2024-06-21
ORD00312,Yuvraj  Sant,Kochi,Kerala,Electronics,Mobile,3,36731.39,110194.17,Credit Card,Delivered,2025-01-02
ORD00313,Dhanuk Agrawal,Noida,Uttar Pradesh,Beauty,Face Wash,1,96948.93,96948.93,Debit Card,Delivered,2025-03-13
ORD00314,Devansh Bir,Nagpur,Maharashtra,Electronics,Camera,8,70820.49,566563.92,UPI,Pending,2024-06-25
ORD00315,Ahana  Mannan,Kochi,Kerala,Fashion,Shoes,8,95171.55,761372.4,Net Banking,Cancelled,2025-11-21
ORD00316,Onkar Walia,Noida,Uttar Pradesh,Sports,Tennis Racket,6,16737.42,100424.52,Credit Card,Shipped,2024-09-05
ORD00317,Vidur Gulati,Kolkata,West Bengal,Fashion,Shoes,9,14066.95,126602.55,UPI,Pending,2025-06-10
ORD00318,Anya Badal,Guwahati,Assam,Fashion,Shoes,2,41046.5,82093.0,Cash,Cancelled,2025-09-21
ORD00319,Uthkarsh Borah,Coimbatore,Tamil Nadu,Home Appliances,AC,4,32871.24,131484.96,Net Banking,Pending,2025-07-29
ORD00320,Gokul Dhingra,Jaipur,Rajasthan,Fashion,Jeans,2,53741.53,107483.06,Credit Card,Shipped,2025-04-23
ORD00321,Mamooty Mani,Chennai,Tamil Nadu,Sports,Cricket Bat,7,25769.22,180384.54,Cash,Delivered,2025-07-17
ORD00322,Zeeshan Bali,Ranchi,Jharkhand,Electronics,Laptop,5,57514.29,287571.45,Credit Card,Shipped,2024-11-27
ORD00323,Sara Chatterjee,Mysuru,Karnataka,Home Appliances,Washing Machine,1,93635.65,93635.65,Credit Card,Pending,2025-03-27
ORD00324,Ojas Sachar,Kochi,Kerala,Groceries,Milk,7,68674.59,480722.13,Cash,Delivered,2024-07-26
ORD00325,Miraan Luthra,Delhi,Delhi,Furniture,Wardrobe,6,52034.98,312209.88,Net Banking,Shipped,2024-08-13
ORD00326,Kaira Kapur,Hyderabad,Telangana,Groceries,Milk,3,33454.91,100364.73,Cash,Cancelled,2024-07-21
ORD00327,Tarini Contractor,Kochi,Kerala,Home Appliances,AC,4,46332.85,185331.4,UPI,Cancelled,2025-11-22
ORD00328,Zaina Anand,Lucknow,Uttar Pradesh,Books,Novel,9,10025.58,90230.22,Net Banking,Pending,2025-07-15
ORD00329,Ivan Bala,Noida,Uttar Pradesh,Sports,Tennis Racket,3,50177.59,150532.77,UPI,Delivered,2026-04-16
ORD00330,Indranil Karpe,Chandigarh,Chandigarh,Fashion,Jeans,4,50802.13,203208.52,Net Banking,Cancelled,2024-12-21
ORD00331,Kimaya Balay,Pune,Maharashtra,Furniture,Dining Table,5,41947.97,209739.85,Net Banking,Shipped,2025-05-10
ORD00332,Hiran Lalla,Chandigarh,Chandigarh,Books,Novel,5,99831.57,499157.85,Debit Card,Shipped,2024-12-25
ORD00333,Miraan Gour,Noida,Uttar Pradesh,Groceries,Rice,5,88345.3,441726.5,Debit Card,Shipped,2024-08-02
ORD00334,Yasmin Bhatnagar,Patna,Bihar,Sports,Yoga Mat,4,26926.14,107704.56,Debit Card,Delivered,2024-10-23
ORD00335,Yuvaan Baria,Noida,Uttar Pradesh,Fashion,Shoes,9,92707.23,834365.07,Debit Card,Cancelled,2025-12-19
ORD00336,Anvi Chatterjee,Guwahati,Assam,Home Appliances,Refrigerator,9,21311.79,191806.11,Credit Card,Shipped,2025-05-28
ORD00337,Samar Andra,Surat,Gujarat,Books,Biography,4,14480.1,57920.4,Debit Card,Delivered,2024-06-03
ORD00338,Amani Ganesan,Noida,Uttar Pradesh,Beauty,Cream,9,13177.41,118596.69,UPI,Pending,2025-07-07
ORD00339,Neysa Dave,Nagpur,Maharashtra,Furniture,Dining Table,1,86395.16,86395.16,UPI,Cancelled,2025-11-21
ORD00340,Mahika Doshi,Chandigarh,Chandigarh,Fashion,Jacket,1,78681.07,78681.07,Net Banking,Shipped,2025-01-23
ORD00341,Charvi Hayre,Guwahati,Assam,Home Appliances,Refrigerator,4,72443.18,289772.72,Net Banking,Shipped,2024-09-18
ORD00342,Yashvi Sen,Pune,Maharashtra,Groceries,Milk,3,43602.11,130806.33,Debit Card,Shipped,2024-10-20
ORD00343,Mannat Kade,Chandigarh,Chandigarh,Groceries,Snacks,3,19878.27,59634.81,Net Banking,Pending,2025-01-17
ORD00344,Zaina Chacko,Noida,Uttar Pradesh,Beauty,Cream,6,69836.7,419020.2,Credit Card,Pending,2024-11-21
ORD00345,Rasha Jani,Lucknow,Uttar Pradesh,Beauty,Perfume,5,380.3,1901.5,UPI,Pending,2024-08-22
ORD00346,Advik Chaudhuri,Lucknow,Uttar Pradesh,Electronics,Camera,5,47250.32,236251.6,Debit Card,Shipped,2024-06-30
ORD00347,Kiara Kapadia,Hyderabad,Telangana,Home Appliances,Fan,2,79952.23,159904.46,Cash,Delivered,2025-08-03
ORD00348,Eshani Sami,Mysuru,Karnataka,Furniture,Bed,8,29338.29,234706.32,Debit Card,Cancelled,2025-02-16
ORD00349,Alia Sharma,Chennai,Tamil Nadu,Home Appliances,AC,10,72851.44,728514.4,Cash,Shipped,2024-06-05
ORD00350,Kiara Dhaliwal,Visakhapatnam,Andhra Pradesh,Books,Science Book,2,33311.58,66623.16,UPI,Delivered,2025-06-09
ORD00351,Stuvan Som,Bhopal,Madhya Pradesh,Electronics,Headphones,5,1558.54,7792.7,Net Banking,Pending,2025-11-21
ORD00352,Nayantara Buch,Mumbai,Maharashtra,Sports,Tennis Racket,9,80984.27,728858.43,Cash,Shipped,2025-10-09
ORD00353,Kavya Sangha,Bengaluru,Karnataka,Beauty,Perfume,9,8012.04,72108.36,Net Banking,Shipped,2024-08-22
ORD00354,Saksham Cherian,Bengaluru,Karnataka,Sports,Football,5,34831.85,174159.25,Cash,Cancelled,2026-04-24
ORD00355,Khushi Contractor,Ranchi,Jharkhand,Groceries,Rice,2,48130.45,96260.9,Net Banking,Pending,2026-02-01
ORD00356,Samar Ramanathan,Delhi,Delhi,Furniture,Wardrobe,1,89630.8,89630.8,Debit Card,Cancelled,2025-07-16
ORD00357,Tara Barad,Visakhapatnam,Andhra Pradesh,Fashion,Jacket,1,47291.68,47291.68,Net Banking,Cancelled,2025-06-21
ORD00358,Sumer Chakrabarti,Delhi,Delhi,Fashion,Shoes,2,19529.56,39059.12,Credit Card,Cancelled,2025-07-03
ORD00359,Renee Wason,Noida,Uttar Pradesh,Sports,Cricket Bat,1,60620.18,60620.18,Cash,Cancelled,2024-05-29
ORD00360,Indrans Johal,Jaipur,Rajasthan,Sports,Yoga Mat,6,41287.43,247724.58,UPI,Cancelled,2024-07-14
ORD00361,Ela Ramachandran,Bhopal,Madhya Pradesh,Furniture,Dining Table,1,86999.82,86999.82,Cash,Pending,2026-01-30
ORD00362,Aniruddh Dubey,Patna,Bihar,Electronics,Laptop,5,40323.77,201618.85,UPI,Cancelled,2025-11-12
ORD00363,Pranay Bir,Lucknow,Uttar Pradesh,Furniture,Bed,3,95718.09,287154.27,Net Banking,Pending,2024-12-13
ORD00364,Anahi Sama,Pune,Maharashtra,Furniture,Bed,2,43975.1,87950.2,Cash,Delivered,2024-06-11
ORD00365,Samaira Chana,Mumbai,Maharashtra,Sports,Cricket Bat,8,55494.84,443958.72,Debit Card,Cancelled,2024-05-18
ORD00366,Manikya Wason,Surat,Gujarat,Fashion,Watch,3,98781.0,296343.0,UPI,Delivered,2025-02-06
ORD00367,Yashvi Sachdeva,Chandigarh,Chandigarh,Beauty,Face Wash,2,48469.96,96939.92,Net Banking,Delivered,2024-08-25
ORD00368,Yuvraj  Gill,Delhi,Delhi,Electronics,Mobile,7,32969.12,230783.84,Debit Card,Pending,2024-07-25
ORD00369,Piya Dubey,Visakhapatnam,Andhra Pradesh,Books,Novel,7,65101.87,455713.09,Credit Card,Cancelled,2024-08-06
ORD00370,Mannat Shan,Delhi,Delhi,Furniture,Chair,10,61332.92,613329.2,Net Banking,Pending,2025-10-18
ORD00371,Ahana  Borah,Pune,Maharashtra,Electronics,Camera,10,10297.35,102973.5,Net Banking,Pending,2024-06-20
ORD00372,Biju Tak,Jaipur,Rajasthan,Electronics,Headphones,1,86818.24,86818.24,UPI,Delivered,2026-04-11
ORD00373,Vaibhav Bhattacharyya,Hyderabad,Telangana,Home Appliances,AC,8,75331.85,602654.8,UPI,Cancelled,2025-07-24
ORD00374,Aarna Wali,Chandigarh,Chandigarh,Home Appliances,Washing Machine,1,48145.59,48145.59,Credit Card,Cancelled,2025-06-29
ORD00375,Prerak Dhawan,Coimbatore,Tamil Nadu,Beauty,Face Wash,10,22307.41,223074.1,Net Banking,Shipped,2024-05-31
ORD00376,Suhana Sibal,Jaipur,Rajasthan,Home Appliances,Fan,1,35796.12,35796.12,Debit Card,Cancelled,2025-04-10
ORD00377,Raunak Rau,Vadodara,Gujarat,Home Appliances,Fan,3,34363.55,103090.65,Credit Card,Shipped,2025-11-07
ORD00378,Neysa Bhatia,Vadodara,Gujarat,Home Appliances,Refrigerator,8,87135.72,697085.76,Debit Card,Delivered,2024-05-19
ORD00379,Ryan Shan,Pune,Maharashtra,Books,Comics,3,82021.79,246065.37,UPI,Shipped,2025-09-26
ORD00380,Lagan Dubey,Coimbatore,Tamil Nadu,Electronics,Laptop,4,65515.1,262060.4,Cash,Shipped,2025-11-28
ORD00381,Anay Chauhan,Chennai,Tamil Nadu,Home Appliances,Fan,1,51080.23,51080.23,Credit Card,Shipped,2024-05-29
ORD00382,Amira Chand,Nagpur,Maharashtra,Books,Science Book,5,46793.13,233965.65,Credit Card,Delivered,2024-10-31
ORD00383,Anahi Venkatesh,Jaipur,Rajasthan,Sports,Tennis Racket,9,70981.32,638831.88,UPI,Cancelled,2025-10-18
ORD00384,Vanya Banerjee,Vadodara,Gujarat,Sports,Yoga Mat,6,10464.43,62786.58,Credit Card,Pending,2025-12-11
ORD00385,Indrajit Chawla,Visakhapatnam,Andhra Pradesh,Home Appliances,AC,9,17615.52,158539.68,Net Banking,Delivered,2026-02-07
ORD00386,Arhaan Malhotra,Vadodara,Gujarat,Sports,Tennis Racket,7,5235.59,36649.13,Credit Card,Cancelled,2025-11-09
ORD00387,Anaya Barad,Mysuru,Karnataka,Beauty,Perfume,6,63451.79,380710.74,Cash,Pending,2024-05-25
ORD00388,Parinaaz Bora,Kolkata,West Bengal,Electronics,Mobile,6,41422.32,248533.92,Credit Card,Shipped,2025-11-05
ORD00389,Advik Dixit,Patna,Bihar,Furniture,Sofa,6,46221.87,277331.22,Debit Card,Shipped,2026-02-16
ORD00390,Hunar Rout,Bengaluru,Karnataka,Home Appliances,Washing Machine,4,49977.55,199910.2,Credit Card,Pending,2025-08-13
ORD00391,Kartik Devan,Surat,Gujarat,Books,Novel,10,914.57,9145.7,Cash,Cancelled,2025-01-04
ORD00392,Nitya Sanghvi,Hyderabad,Telangana,Groceries,Oil,9,36441.87,327976.83,Cash,Shipped,2024-05-17
ORD00393,Aarav Kant,Delhi,Delhi,Beauty,Lipstick,1,68454.48,68454.48,Cash,Pending,2026-04-09
ORD00394,Pihu Chadha,Kolkata,West Bengal,Electronics,Mobile,3,80589.56,241768.68,UPI,Cancelled,2026-04-25
ORD00395,Hiran De,Delhi,Delhi,Furniture,Sofa,1,49184.0,49184.0,Credit Card,Shipped,2025-03-19
ORD00396,Mishti Rana,Ahmedabad,Gujarat,Home Appliances,Microwave,4,85353.88,341415.52,Net Banking,Delivered,2025-08-25
ORD00397,Alia Warrior,Jaipur,Rajasthan,Fashion,Shoes,8,2169.86,17358.88,Cash,Shipped,2025-05-13
ORD00398,Nishith Sinha,Delhi,Delhi,Electronics,Smart TV,4,95913.75,383655.0,Net Banking,Shipped,2025-01-12
ORD00399,Darshit Dada,Indore,Madhya Pradesh,Groceries,Juice,2,38297.03,76594.06,Credit Card,Delivered,2025-10-19
ORD00400,Kashvi Ghosh,Vadodara,Gujarat,Groceries,Juice,7,46428.8,325001.6,Debit Card,Cancelled,2024-07-31
ORD00401,Navya Varghese,Kolkata,West Bengal,Sports,Yoga Mat,10,45376.9,453769.0,Debit Card,Shipped,2025-07-24
ORD00402,Vritika Choudhry,Kolkata,West Bengal,Beauty,Lipstick,4,1309.02,5236.08,Debit Card,Delivered,2026-03-06
ORD00403,Bhavin Bhargava,Bengaluru,Karnataka,Home Appliances,Microwave,10,96914.27,969142.7,Debit Card,Pending,2025-10-02
ORD00404,Saira Sunder,Ranchi,Jharkhand,Books,History Book,2,54572.05,109144.1,UPI,Delivered,2025-03-25
ORD00405,Trisha Chand,Patna,Bihar,Fashion,T-Shirt,6,13813.06,82878.36,Credit Card,Cancelled,2024-08-07
ORD00406,Biju Biswas,Noida,Uttar Pradesh,Electronics,Laptop,3,746.03,2238.09,Net Banking,Cancelled,2025-02-04
ORD00407,Parinaaz Bhalla,Mumbai,Maharashtra,Sports,Yoga Mat,4,49107.62,196430.48,Debit Card,Shipped,2026-04-21
ORD00408,Veer Din,Visakhapatnam,Andhra Pradesh,Furniture,Dining Table,9,34028.61,306257.49,Credit Card,Shipped,2024-07-26
ORD00409,Ivana Dass,Chennai,Tamil Nadu,Fashion,T-Shirt,4,6943.02,27772.08,Net Banking,Shipped,2025-11-11
ORD00410,Rasha Ben,Kochi,Kerala,Fashion,Jeans,9,55754.23,501788.07,Debit Card,Shipped,2024-09-29
ORD00411,Darshit Ben,Nagpur,Maharashtra,Furniture,Chair,3,26684.95,80054.85,Net Banking,Shipped,2024-11-23
